datetime,T,P,U,MaxGustSpeedOnGround,HorizontalVisibility,DewpointTemp,PrecipitationAmountMM,snowing,raining
2016-01-01 00:00:00,-15.4,776.3,90.0,7.289470341674076,4.6,-16.7,3.3465256797583067,0.0,0.0
2016-01-01 01:00:00,-15.4,776.3,90.0,7.289470341674076,4.6,-16.7,3.3465256797583067,0.0,0.0
2016-01-01 02:00:00,-15.4,776.3,90.0,7.289470341674076,4.6,-16.7,3.3465256797583067,0.0,0.0
2016-01-01 03:00:00,-14.0,776.1666666666666,90.0,5.5263135611160505,5.733333333333333,-15.299999999999999,3.3465256797583067,0.0,0.0
2016-01-01 04:00:00,-12.6,776.0333333333333,90.0,3.7631567805580253,6.866666666666667,-13.899999999999999,3.3465256797583067,1.0,0.0
2016-01-01 05:00:00,-11.2,775.9,90.0,2.0,8.0,-12.5,3.3465256797583067,1.0,0.0
2016-01-01 06:00:00,-10.9,775.9,90.0,1.6666666666666667,8.0,-12.2,3.3465256797583067,1.0,0.0
2016-01-01 07:00:00,-10.6,775.9,90.0,1.3333333333333335,8.0,-11.9,3.3465256797583067,1.0,0.0
2016-01-01 08:00:00,-10.3,775.9,90.0,1.0,8.0,-11.6,3.3465256797583067,1.0,0.0
2016-01-01 09:00:00,-9.8,776.0,89.66666666666667,2.0,10.666666666666666,-11.166666666666666,3.3465256797583067,1.0,0.0
2016-01-01 10:00:00,-9.3,776.1,89.33333333333333,3.0,13.333333333333332,-10.733333333333334,3.3465256797583067,1.0,0.0
2016-01-01 11:00:00,-8.8,776.2,89.0,4.0,16.0,-10.3,3.3465256797583067,1.0,0.0
2016-01-01 12:00:00,-8.666666666666668,776.0333333333334,86.0,4.0,17.0,-10.6,3.3465256797583067,1.0,0.0
2016-01-01 13:00:00,-8.533333333333333,775.8666666666667,83.0,4.0,18.0,-10.9,3.3465256797583067,1.0,0.0
2016-01-01 14:00:00,-8.4,775.7,80.0,4.0,19.0,-11.2,3.3465256797583067,1.0,0.0
2016-01-01 15:00:00,-8.700000000000001,775.9333333333334,76.66666666666667,4.666666666666667,19.333333333333332,-12.066666666666666,3.3465256797583067,1.0,0.0
2016-01-01 16:00:00,-9.0,776.1666666666666,73.33333333333333,5.333333333333333,19.666666666666668,-12.933333333333334,3.3465256797583067,1.0,0.0
2016-01-01 17:00:00,-9.3,776.4,70.0,6.0,20.0,-13.8,3.3465256797583067,1.0,0.0
2016-01-01 18:00:00,-9.333333333333334,776.5666666666666,71.0,6.0,19.666666666666668,-13.666666666666668,3.3465256797583067,1.0,0.0
2016-01-01 19:00:00,-9.366666666666667,776.7333333333333,72.0,6.0,19.333333333333332,-13.533333333333333,3.3465256797583067,1.0,0.0
2016-01-01 20:00:00,-9.4,776.9,73.0,6.0,19.0,-13.4,3.3465256797583067,1.0,0.0
2016-01-01 21:00:00,-9.533333333333333,777.1,72.66666666666667,6.333333333333333,18.666666666666668,-13.566666666666666,3.3465256797583067,1.0,0.0
2016-01-01 22:00:00,-9.666666666666668,777.3,72.33333333333333,6.666666666666667,18.333333333333332,-13.733333333333334,3.3465256797583067,1.0,0.0
2016-01-01 23:00:00,-9.8,777.5,72.0,7.0,18.0,-13.9,3.3465256797583067,1.0,0.0
2016-01-02 00:00:00,-6.0,768.0333333333333,77.0,9.0,18.333333333333332,-9.366666666666667,3.3465256797583067,1.0,0.0
2016-01-02 01:00:00,-2.2,758.5666666666667,82.0,11.0,18.666666666666668,-4.833333333333334,3.3465256797583067,0.0,1.0
2016-01-02 02:00:00,1.6,749.1,87.0,13.0,19.0,-0.3,3.3465256797583067,0.0,1.0
2016-01-02 03:00:00,1.4333333333333333,749.2333333333333,89.33333333333333,12.666666666666666,19.333333333333332,-0.09999999999999998,3.3465256797583067,0.0,1.0
2016-01-02 04:00:00,1.2666666666666668,749.3666666666667,91.66666666666667,12.333333333333334,19.666666666666668,0.10000000000000003,3.3465256797583067,1.0,1.0
2016-01-02 05:00:00,1.1,749.5,94.0,12.0,20.0,0.3,3.3465256797583067,1.0,1.0
2016-01-02 06:00:00,1.0333333333333334,750.1,93.33333333333333,11.333333333333334,19.333333333333332,0.13333333333333333,2.4643504531722042,1.0,1.0
2016-01-02 07:00:00,0.9666666666666668,750.6999999999999,92.66666666666667,10.666666666666666,18.666666666666668,-0.033333333333333326,1.5821752265861022,1.0,0.0
2016-01-02 08:00:00,0.9,751.3,92.0,10.0,18.0,-0.2,0.7,1.0,0.0
2016-01-02 09:00:00,1.1333333333333333,752.1,92.33333333333333,9.0,18.666666666666668,0.033333333333333326,1.5821752265861022,1.0,0.0
2016-01-02 10:00:00,1.3666666666666667,752.9,92.66666666666667,8.0,19.333333333333332,0.26666666666666666,2.4643504531722042,0.0,0.0
2016-01-02 11:00:00,1.6,753.7,93.0,7.0,20.0,0.5,3.3465256797583067,0.0,0.0
2016-01-02 12:00:00,2.066666666666667,754.3000000000001,89.0,7.333333333333333,19.666666666666668,0.36666666666666664,3.3465256797583067,0.0,0.0
2016-01-02 13:00:00,2.533333333333333,754.9,85.0,7.666666666666667,19.333333333333332,0.23333333333333328,3.3465256797583067,0.0,0.0
2016-01-02 14:00:00,3.0,755.5,81.0,8.0,19.0,0.1,3.3465256797583067,0.0,0.0
2016-01-02 15:00:00,2.7,756.0,79.66666666666667,8.333333333333334,19.333333333333332,-0.4666666666666668,3.3465256797583067,0.0,0.0
2016-01-02 16:00:00,2.4,756.5,78.33333333333333,8.666666666666666,19.666666666666668,-1.0333333333333334,3.3465256797583067,0.0,0.0
2016-01-02 17:00:00,2.1,757.0,77.0,9.0,20.0,-1.6,3.3465256797583067,0.0,0.0
2016-01-02 18:00:00,1.8666666666666667,756.6666666666666,79.66666666666667,8.666666666666666,20.0,-1.3333333333333335,3.3465256797583067,0.0,0.0
2016-01-02 19:00:00,1.6333333333333333,756.3333333333334,82.33333333333333,8.333333333333334,20.0,-1.0666666666666667,3.3465256797583067,0.0,0.0
2016-01-02 20:00:00,1.4,756.0,85.0,8.0,20.0,-0.8,3.3465256797583067,0.0,0.0
2016-01-02 21:00:00,1.3666666666666667,755.3,84.33333333333333,8.666666666666666,20.0,-0.9666666666666667,3.3465256797583067,0.0,0.0
2016-01-02 22:00:00,1.3333333333333333,754.6,83.66666666666667,9.333333333333334,20.0,-1.1333333333333333,3.3465256797583067,0.0,1.0
2016-01-02 23:00:00,1.3,753.9,83.0,10.0,20.0,-1.3,3.3465256797583067,0.0,1.0
2016-01-03 00:00:00,0.4,759.1999999999999,81.66666666666667,9.09649011389136,19.0,-2.4,3.3465256797583067,0.0,1.0
2016-01-03 01:00:00,-0.5,764.5,80.33333333333333,8.192980227782718,18.0,-3.5,3.3465256797583067,0.0,0.0
2016-01-03 02:00:00,-1.4,769.8,79.0,7.289470341674076,17.0,-4.6,3.3465256797583067,0.0,0.0
2016-01-03 03:00:00,-1.4666666666666666,769.4,79.66666666666667,7.5263135611160505,18.0,-4.566666666666666,3.3465256797583067,0.0,0.0
2016-01-03 04:00:00,-1.5333333333333334,769.0,80.33333333333333,7.763156780558026,19.0,-4.533333333333333,3.3465256797583067,0.0,0.0
2016-01-03 05:00:00,-1.6,768.6,81.0,8.0,20.0,-4.5,3.3465256797583067,0.0,0.0
2016-01-03 06:00:00,-1.5,767.9666666666667,80.33333333333333,8.0,19.666666666666668,-4.5,3.3465256797583067,0.0,0.0
2016-01-03 07:00:00,-1.4000000000000001,767.3333333333334,79.66666666666667,8.0,19.333333333333332,-4.5,3.3465256797583067,0.0,0.0
2016-01-03 08:00:00,-1.3,766.7,79.0,8.0,19.0,-4.5,3.3465256797583067,0.0,0.0
2016-01-03 09:00:00,-0.8666666666666667,766.1666666666667,77.0,8.333333333333334,19.0,-4.466666666666667,3.3465256797583067,0.0,0.0
2016-01-03 10:00:00,-0.43333333333333346,765.6333333333333,75.0,8.666666666666666,19.0,-4.433333333333334,3.3465256797583067,0.0,0.0
2016-01-03 11:00:00,0.0,765.1,73.0,9.0,19.0,-4.4,3.3465256797583067,0.0,0.0
2016-01-03 12:00:00,0.4,764.1333333333333,72.0,8.429823447224692,19.333333333333332,-4.166666666666667,3.3465256797583067,0.0,0.0
2016-01-03 13:00:00,0.8,763.1666666666667,71.0,7.8596468944493845,19.666666666666668,-3.9333333333333336,3.3465256797583067,0.0,0.0
2016-01-03 14:00:00,1.2,762.2,70.0,7.289470341674076,20.0,-3.7,3.3465256797583067,0.0,0.0
2016-01-03 15:00:00,1.4,761.4666666666667,69.33333333333333,8.192980227782718,19.666666666666668,-3.666666666666667,3.3465256797583067,0.0,0.0
2016-01-03 16:00:00,1.6,760.7333333333333,68.66666666666667,9.09649011389136,19.333333333333332,-3.6333333333333333,3.3465256797583067,0.0,0.0
2016-01-03 17:00:00,1.8,760.0,68.0,10.0,19.0,-3.6,3.3465256797583067,0.0,0.0
2016-01-03 18:00:00,1.4666666666666668,759.6,68.0,9.666666666666666,19.0,-3.9,3.3465256797583067,0.0,0.0
2016-01-03 19:00:00,1.1333333333333333,759.1999999999999,68.0,9.333333333333334,19.0,-4.2,3.3465256797583067,0.0,0.0
2016-01-03 20:00:00,0.8,758.8,68.0,9.0,19.0,-4.5,3.3465256797583067,0.0,0.0
2016-01-03 21:00:00,0.5333333333333333,758.3,68.0,8.0,19.333333333333332,-4.733333333333333,3.3465256797583067,0.0,0.0
2016-01-03 22:00:00,0.2666666666666666,757.8,68.0,7.0,19.666666666666668,-4.966666666666667,3.3465256797583067,0.0,0.0
2016-01-03 23:00:00,0.0,757.3,68.0,6.0,20.0,-5.2,3.3465256797583067,0.0,0.0
2016-01-04 00:00:00,0.9333333333333333,758.1333333333333,75.66666666666667,5.333333333333333,20.0,-2.966666666666667,3.3465256797583067,0.0,0.0
2016-01-04 01:00:00,1.8666666666666667,758.9666666666666,83.33333333333333,4.666666666666667,20.0,-0.7333333333333334,3.3465256797583067,0.0,0.0
2016-01-04 02:00:00,2.8,759.8,91.0,4.0,20.0,1.5,3.3465256797583067,0.0,0.0
2016-01-04 03:00:00,2.1666666666666665,759.6666666666666,93.0,4.333333333333333,17.0,1.1333333333333333,3.3465256797583067,0.0,0.0
2016-01-04 04:00:00,1.5333333333333332,759.5333333333333,95.0,4.666666666666667,14.0,0.7666666666666666,3.3465256797583067,0.0,0.0
2016-01-04 05:00:00,0.9,759.4,97.0,5.0,11.0,0.4,3.3465256797583067,0.0,0.0
2016-01-04 06:00:00,1.4333333333333336,759.1333333333333,95.0,4.666666666666667,12.333333333333334,0.6666666666666667,3.3465256797583067,0.0,0.0
2016-01-04 07:00:00,1.9666666666666668,758.8666666666667,93.0,4.333333333333333,13.666666666666666,0.9333333333333333,3.3465256797583067,0.0,0.0
2016-01-04 08:00:00,2.5,758.6,91.0,4.0,15.0,1.2,3.3465256797583067,0.0,0.0
2016-01-04 09:00:00,3.533333333333333,758.3333333333334,87.0,5.666666666666666,16.333333333333332,1.5333333333333334,3.3465256797583067,0.0,0.0
2016-01-04 10:00:00,4.566666666666666,758.0666666666666,83.0,7.333333333333333,17.666666666666668,1.8666666666666667,3.3465256797583067,0.0,0.0
2016-01-04 11:00:00,5.6,757.8,79.0,9.0,19.0,2.2,3.3465256797583067,0.0,0.0
2016-01-04 12:00:00,6.133333333333333,757.7333333333333,68.0,9.666666666666666,19.333333333333332,0.20000000000000018,3.3465256797583067,0.0,0.0
2016-01-04 13:00:00,6.666666666666666,757.6666666666666,57.0,10.333333333333334,19.666666666666668,-1.7999999999999998,3.3465256797583067,0.0,0.0
2016-01-04 14:00:00,7.2,757.6,46.0,11.0,20.0,-3.8,3.3465256797583067,0.0,0.0
2016-01-04 15:00:00,6.2,757.9,53.666666666666664,12.666666666666666,20.0,-2.8666666666666663,3.3465256797583067,0.0,0.0
2016-01-04 16:00:00,5.2,758.2,61.333333333333336,14.333333333333332,20.0,-1.9333333333333331,3.3465256797583067,0.0,0.0
2016-01-04 17:00:00,4.2,758.5,69.0,16.0,20.0,-1.0,3.3465256797583067,0.0,0.0
2016-01-04 18:00:00,3.8000000000000003,759.1,74.0,15.0,20.0,-0.46666666666666656,2.397683786505538,0.0,0.0
2016-01-04 19:00:00,3.4000000000000004,759.6999999999999,79.0,14.0,20.0,0.06666666666666687,1.4488418932527687,0.0,1.0
2016-01-04 20:00:00,3.0,760.3,84.0,13.0,20.0,0.6,0.5,0.0,1.0
2016-01-04 21:00:00,2.966666666666667,760.9666666666666,87.0,12.333333333333334,20.0,1.0333333333333332,1.448841893252769,0.0,1.0
2016-01-04 22:00:00,2.933333333333333,761.6333333333333,90.0,11.666666666666666,20.0,1.4666666666666666,2.397683786505538,0.0,1.0
2016-01-04 23:00:00,2.9,762.3,93.0,11.0,20.0,1.9,3.3465256797583067,0.0,1.0
2016-01-05 00:00:00,4.7,764.2333333333333,92.0,9.666666666666666,18.0,3.533333333333333,3.3465256797583067,0.0,1.0
2016-01-05 01:00:00,6.5,766.1666666666666,91.0,8.333333333333334,16.0,5.166666666666667,3.3465256797583067,0.0,1.0
2016-01-05 02:00:00,8.3,768.1,90.0,7.0,14.0,6.8,3.3465256797583067,0.0,1.0
2016-01-05 03:00:00,8.233333333333334,768.0666666666667,90.0,7.0,15.666666666666666,6.7,3.3465256797583067,0.0,1.0
2016-01-05 04:00:00,8.166666666666666,768.0333333333333,90.0,7.0,17.333333333333332,6.6,3.3465256797583067,0.0,1.0
2016-01-05 05:00:00,8.1,768.0,90.0,7.0,19.0,6.5,3.3465256797583067,0.0,1.0
2016-01-05 06:00:00,8.333333333333334,768.0666666666667,89.0,7.333333333333333,19.333333333333332,6.566666666666666,3.5643504531722043,0.0,1.0
2016-01-05 07:00:00,8.566666666666666,768.1333333333333,88.0,7.666666666666667,19.666666666666668,6.633333333333334,3.7821752265861024,0.0,0.0
2016-01-05 08:00:00,8.8,768.2,87.0,8.0,20.0,6.7,4.0,0.0,0.0
2016-01-05 09:00:00,9.466666666666667,768.2,84.66666666666667,7.763156780558026,20.0,6.933333333333334,3.7821752265861024,0.0,0.0
2016-01-05 10:00:00,10.133333333333335,768.2,82.33333333333333,7.5263135611160505,20.0,7.166666666666667,3.5643504531722043,0.0,1.0
2016-01-05 11:00:00,10.8,768.2,80.0,7.289470341674076,20.0,7.4,3.3465256797583067,0.0,1.0
2016-01-05 12:00:00,11.6,768.1333333333333,77.66666666666667,7.1929802277827175,20.0,7.733333333333333,3.3465256797583067,0.0,1.0
2016-01-05 13:00:00,12.4,768.0666666666667,75.33333333333333,7.096490113891359,20.0,8.066666666666666,3.3465256797583067,0.0,0.0
2016-01-05 14:00:00,13.2,768.0,73.0,7.0,20.0,8.4,3.3465256797583067,0.0,0.0
2016-01-05 15:00:00,13.5,767.9,73.33333333333333,6.666666666666667,19.666666666666668,8.733333333333334,3.3465256797583067,0.0,0.0
2016-01-05 16:00:00,13.799999999999999,767.8000000000001,73.66666666666667,6.333333333333333,19.333333333333332,9.066666666666666,3.3465256797583067,0.0,0.0
2016-01-05 17:00:00,14.1,767.7,74.0,6.0,19.0,9.4,3.3465256797583067,0.0,0.0
2016-01-05 18:00:00,13.566666666666666,767.8333333333334,75.0,5.666666666666667,19.333333333333332,9.133333333333333,2.2976837865055377,0.0,0.0
2016-01-05 19:00:00,13.033333333333333,767.9666666666667,76.0,5.333333333333333,19.666666666666668,8.866666666666667,1.2488418932527687,0.0,0.0
2016-01-05 20:00:00,12.5,768.1,77.0,5.0,20.0,8.6,0.2,0.0,0.0
2016-01-05 21:00:00,11.933333333333334,768.2666666666667,80.0,4.666666666666667,18.666666666666668,8.566666666666666,1.248841893252769,0.0,0.0
2016-01-05 22:00:00,11.366666666666667,768.4333333333334,83.0,4.333333333333333,17.333333333333332,8.533333333333333,2.297683786505538,0.0,0.0
2016-01-05 23:00:00,10.8,768.6,86.0,4.0,16.0,8.5,3.3465256797583067,0.0,0.0
2016-01-06 00:00:00,13.700000000000001,766.5,79.0,4.666666666666667,17.333333333333332,9.866666666666667,3.3465256797583067,0.0,0.0
2016-01-06 01:00:00,16.6,764.4,72.0,5.333333333333333,18.666666666666668,11.233333333333333,3.3465256797583067,0.0,0.0
2016-01-06 02:00:00,19.5,762.3,65.0,6.0,20.0,12.6,3.3465256797583067,0.0,0.0
2016-01-06 03:00:00,18.966666666666665,762.3666666666667,66.66666666666667,6.333333333333333,20.0,12.5,3.3465256797583067,0.0,0.0
2016-01-06 04:00:00,18.433333333333334,762.4333333333333,68.33333333333333,6.666666666666667,20.0,12.4,3.3465256797583067,0.0,0.0
2016-01-06 05:00:00,17.9,762.5,70.0,7.0,20.0,12.3,3.3465256797583067,0.0,0.0
2016-01-06 06:00:00,18.866666666666667,762.6666666666666,68.33333333333333,6.666666666666667,19.666666666666668,12.833333333333334,3.3465256797583067,0.0,0.0
2016-01-06 07:00:00,19.833333333333332,762.8333333333334,66.66666666666667,6.333333333333333,19.333333333333332,13.366666666666667,3.3465256797583067,0.0,0.0
2016-01-06 08:00:00,20.8,763.0,65.0,6.0,19.0,13.9,3.3465256797583067,0.0,0.0
2016-01-06 09:00:00,22.46666666666667,762.9,60.333333333333336,6.333333333333333,19.0,14.233333333333334,3.3465256797583067,0.0,0.0
2016-01-06 10:00:00,24.133333333333333,762.8000000000001,55.666666666666664,6.666666666666667,19.0,14.566666666666666,3.3465256797583067,0.0,0.0
2016-01-06 11:00:00,25.8,762.7,51.0,7.0,19.0,14.9,3.3465256797583067,0.0,0.0
2016-01-06 12:00:00,26.366666666666667,762.5666666666667,46.333333333333336,7.666666666666667,19.0,13.766666666666667,3.3465256797583067,0.0,0.0
2016-01-06 13:00:00,26.933333333333334,762.4333333333333,41.666666666666664,8.333333333333334,19.0,12.633333333333333,3.3465256797583067,0.0,0.0
2016-01-06 14:00:00,27.5,762.3,37.0,9.0,19.0,11.5,3.3465256797583067,0.0,0.0
2016-01-06 15:00:00,27.533333333333335,762.1,37.0,8.666666666666666,19.0,11.566666666666666,3.3465256797583067,0.0,0.0
2016-01-06 16:00:00,27.566666666666666,761.9,37.0,8.333333333333334,19.0,11.633333333333333,3.3465256797583067,0.0,0.0
2016-01-06 17:00:00,27.6,761.7,37.0,8.0,19.0,11.7,3.3465256797583067,0.0,0.0
2016-01-06 18:00:00,26.833333333333336,761.8333333333334,39.666666666666664,8.0,19.333333333333332,11.966666666666667,3.3465256797583067,0.0,0.0
2016-01-06 19:00:00,26.066666666666666,761.9666666666667,42.333333333333336,8.0,19.666666666666668,12.233333333333333,3.3465256797583067,0.0,0.0
2016-01-06 20:00:00,25.3,762.1,45.0,8.0,20.0,12.5,3.3465256797583067,0.0,0.0
2016-01-06 21:00:00,23.666666666666668,762.3000000000001,52.0,7.0,20.0,12.933333333333334,3.3465256797583067,0.0,0.0
2016-01-06 22:00:00,22.03333333333333,762.5,59.0,6.0,20.0,13.366666666666667,3.3465256797583067,0.0,0.0
2016-01-06 23:00:00,20.4,762.7,66.0,5.0,20.0,13.8,3.3465256797583067,0.0,0.0
2016-01-07 00:00:00,20.266666666666666,761.9666666666667,68.66666666666667,4.666666666666667,20.0,14.233333333333334,3.3465256797583067,0.0,0.0
2016-01-07 01:00:00,20.133333333333333,761.2333333333333,71.33333333333333,4.333333333333333,20.0,14.666666666666666,3.3465256797583067,0.0,0.0
2016-01-07 02:00:00,20.0,760.5,74.0,4.0,20.0,15.1,3.3465256797583067,0.0,0.0
2016-01-07 03:00:00,19.466666666666665,760.8333333333334,78.0,5.666666666666666,20.0,15.4,3.3465256797583067,0.0,0.0
2016-01-07 04:00:00,18.933333333333334,761.1666666666666,82.0,7.333333333333333,20.0,15.7,3.3465256797583067,0.0,0.0
2016-01-07 05:00:00,18.4,761.5,86.0,9.0,20.0,16.0,3.3465256797583067,0.0,0.0
2016-01-07 06:00:00,18.2,761.6666666666666,89.0,7.333333333333334,14.433333333333334,16.3,5.231017119838871,0.0,0.0
2016-01-07 07:00:00,18.0,761.8333333333334,92.0,5.666666666666667,8.866666666666667,16.599999999999998,7.115508559919435,0.0,1.0
2016-01-07 08:00:00,17.8,762.0,95.0,4.0,3.3,16.9,9.0,0.0,1.0
2016-01-07 09:00:00,19.166666666666668,762.1333333333333,91.0,4.333333333333333,8.533333333333333,17.566666666666666,7.115508559919435,0.0,1.0
2016-01-07 10:00:00,20.53333333333333,762.2666666666667,87.0,4.666666666666667,13.766666666666666,18.23333333333333,5.231017119838871,0.0,0.0
2016-01-07 11:00:00,21.9,762.4,83.0,5.0,19.0,18.9,3.3465256797583067,0.0,0.0
2016-01-07 12:00:00,21.066666666666666,762.5,85.33333333333333,5.666666666666667,18.0,18.5,3.3465256797583067,0.0,0.0
2016-01-07 13:00:00,20.23333333333333,762.6,87.66666666666667,6.333333333333333,17.0,18.099999999999998,3.3465256797583067,0.0,1.0
2016-01-07 14:00:00,19.4,762.7,90.0,7.0,16.0,17.7,3.3465256797583067,0.0,1.0
2016-01-07 15:00:00,20.966666666666665,762.5,83.66666666666667,6.333333333333333,17.333333333333332,17.933333333333334,3.3465256797583067,0.0,1.0
2016-01-07 16:00:00,22.533333333333335,762.3000000000001,77.33333333333333,5.666666666666667,18.666666666666668,18.166666666666664,3.3465256797583067,0.0,0.0
2016-01-07 17:00:00,24.1,762.1,71.0,5.0,20.0,18.4,3.3465256797583067,0.0,0.0
2016-01-07 18:00:00,23.400000000000002,762.2,75.0,5.0,20.0,18.599999999999998,3.2310171198388713,0.0,0.0
2016-01-07 19:00:00,22.7,762.3,79.0,5.0,20.0,18.8,3.1155085599194354,0.0,0.0
2016-01-07 20:00:00,22.0,762.4,83.0,5.0,20.0,19.0,3.0,0.0,0.0
2016-01-07 21:00:00,20.866666666666667,762.6,85.66666666666667,4.333333333333333,15.0,18.366666666666667,3.1155085599194354,0.0,0.0
2016-01-07 22:00:00,19.733333333333334,762.8,88.33333333333333,3.666666666666667,10.0,17.733333333333334,3.2310171198388713,0.0,0.0
2016-01-07 23:00:00,18.6,763.0,91.0,3.0,5.0,17.1,3.3465256797583067,0.0,0.0
2016-01-08 00:00:00,18.1,761.4,92.0,2.6666666666666665,9.0,16.76666666666667,3.3465256797583067,0.0,0.0
2016-01-08 01:00:00,17.6,759.8000000000001,93.0,2.3333333333333335,13.0,16.433333333333334,3.3465256797583067,0.0,0.0
2016-01-08 02:00:00,17.1,758.2,94.0,2.0,17.0,16.1,3.3465256797583067,0.0,0.0
2016-01-08 03:00:00,17.233333333333334,757.6333333333333,94.33333333333333,3.0,12.066666666666666,16.3,3.3465256797583067,0.0,0.0
2016-01-08 04:00:00,17.366666666666667,757.0666666666667,94.66666666666667,4.0,7.133333333333333,16.5,3.3465256797583067,0.0,1.0
2016-01-08 05:00:00,17.5,756.5,95.0,5.0,2.2,16.7,3.3465256797583067,0.0,1.0
2016-01-08 06:00:00,17.833333333333332,756.1333333333333,95.33333333333333,4.666666666666667,3.1333333333333337,17.066666666666666,5.897683786505539,0.0,1.0
2016-01-08 07:00:00,18.166666666666668,755.7666666666667,95.66666666666667,4.333333333333333,4.066666666666666,17.433333333333334,8.44884189325277,0.0,1.0
2016-01-08 08:00:00,18.5,755.4,96.0,4.0,5.0,17.8,11.0,0.0,1.0
2016-01-08 09:00:00,18.766666666666666,755.4,94.33333333333333,6.333333333333334,10.0,17.8,8.44884189325277,0.0,1.0
2016-01-08 10:00:00,19.033333333333335,755.4,92.66666666666667,8.666666666666668,15.0,17.8,5.897683786505537,0.0,1.0
2016-01-08 11:00:00,19.3,755.4,91.0,11.0,20.0,17.8,3.3465256797583067,0.0,1.0
2016-01-08 12:00:00,19.166666666666668,755.9333333333333,89.33333333333333,11.0,20.0,17.333333333333332,3.3465256797583067,0.0,1.0
2016-01-08 13:00:00,19.03333333333333,756.4666666666667,87.66666666666667,11.0,20.0,16.866666666666667,3.3465256797583067,0.0,0.0
2016-01-08 14:00:00,18.9,757.0,86.0,11.0,20.0,16.4,3.3465256797583067,0.0,0.0
2016-01-08 15:00:00,18.066666666666666,757.7,88.33333333333333,10.333333333333334,18.666666666666668,15.999999999999998,3.3465256797583067,0.0,0.0
2016-01-08 16:00:00,17.23333333333333,758.4,90.66666666666667,9.666666666666666,17.333333333333332,15.6,3.3465256797583067,0.0,1.0
2016-01-08 17:00:00,16.4,759.1,93.0,9.0,16.0,15.2,3.3465256797583067,0.0,1.0
2016-01-08 18:00:00,16.866666666666667,759.3666666666667,90.0,9.333333333333334,17.333333333333332,15.166666666666666,2.564350453172205,0.0,1.0
2016-01-08 19:00:00,17.333333333333332,759.6333333333333,87.0,9.666666666666666,18.666666666666668,15.133333333333333,1.7821752265861024,0.0,0.0
2016-01-08 20:00:00,17.8,759.9,84.0,10.0,20.0,15.1,1.0,0.0,0.0
2016-01-08 21:00:00,16.7,760.2333333333333,86.66666666666667,8.333333333333334,20.0,14.466666666666667,1.7821752265861022,0.0,0.0
2016-01-08 22:00:00,15.6,760.5666666666666,89.33333333333333,6.666666666666667,20.0,13.833333333333332,2.5643504531722043,0.0,0.0
2016-01-08 23:00:00,14.5,760.9,92.0,5.0,20.0,13.2,3.3465256797583067,0.0,0.0
2016-01-09 00:00:00,13.566666666666666,762.9333333333333,93.33333333333333,4.333333333333333,13.466666666666665,12.5,3.3465256797583067,0.0,0.0
2016-01-09 01:00:00,12.633333333333333,764.9666666666667,94.66666666666667,3.666666666666667,6.933333333333332,11.799999999999999,3.3465256797583067,0.0,0.0
2016-01-09 02:00:00,11.7,767.0,96.0,3.0,0.4,11.1,3.3465256797583067,0.0,0.0
2016-01-09 03:00:00,12.2,766.8666666666667,96.33333333333333,3.0,3.266666666666666,11.666666666666666,3.3465256797583067,0.0,0.0
2016-01-09 04:00:00,12.7,766.7333333333333,96.66666666666667,3.0,6.133333333333333,12.233333333333334,3.3465256797583067,0.0,0.0
2016-01-09 05:00:00,13.2,766.6,97.0,3.0,9.0,12.8,3.3465256797583067,0.0,0.0
2016-01-09 06:00:00,13.866666666666665,766.5,93.66666666666667,3.6666666666666665,12.666666666666668,12.866666666666667,3.3465256797583067,0.0,0.0
2016-01-09 07:00:00,14.533333333333333,766.4,90.33333333333333,4.333333333333333,16.333333333333336,12.933333333333334,3.3465256797583067,0.0,0.0
2016-01-09 08:00:00,15.2,766.3,87.0,5.0,20.0,13.0,3.3465256797583067,0.0,0.0
2016-01-09 09:00:00,17.066666666666666,766.1333333333333,79.66666666666667,5.666666666666667,19.333333333333332,13.3,3.3465256797583067,0.0,0.0
2016-01-09 10:00:00,18.933333333333334,765.9666666666666,72.33333333333333,6.333333333333333,18.666666666666668,13.6,3.3465256797583067,0.0,0.0
2016-01-09 11:00:00,20.8,765.8,65.0,7.0,18.0,13.9,3.3465256797583067,0.0,0.0
2016-01-09 12:00:00,21.366666666666667,765.3333333333333,61.666666666666664,7.666666666666667,18.666666666666668,13.633333333333333,3.3465256797583067,0.0,0.0
2016-01-09 13:00:00,21.933333333333334,764.8666666666667,58.333333333333336,8.333333333333334,19.333333333333332,13.366666666666667,3.3465256797583067,0.0,0.0
2016-01-09 14:00:00,22.5,764.4,55.0,9.0,20.0,13.1,3.3465256797583067,0.0,0.0
2016-01-09 15:00:00,22.433333333333334,764.1333333333333,56.333333333333336,9.0,19.666666666666668,13.366666666666667,3.3465256797583067,0.0,0.0
2016-01-09 16:00:00,22.366666666666667,763.8666666666667,57.666666666666664,9.0,19.333333333333332,13.633333333333333,3.3465256797583067,0.0,0.0
2016-01-09 17:00:00,22.3,763.6,59.0,9.0,19.0,13.9,3.3465256797583067,0.0,0.0
2016-01-09 18:00:00,21.1,763.5,63.666666666666664,7.666666666666667,19.333333333333332,13.866666666666667,3.3465256797583067,0.0,0.0
2016-01-09 19:00:00,19.9,763.4,68.33333333333333,6.333333333333334,19.666666666666668,13.833333333333334,3.3465256797583067,0.0,0.0
